forecast_date,product_id,product_name,category,predicted_units,reorder_flag
2025-03-03,PRD016,Denim Jacket,Electronics,17.3,0
2025-03-04,PRD016,Denim Jacket,Electronics,17.3,0
2025-03-05,PRD016,Denim Jacket,Electronics,16.9,0
2025-03-06,PRD016,Denim Jacket,Electronics,16.6,0
2025-03-07,PRD016,Denim Jacket,Electronics,16.6,0
2025-03-08,PRD016,Denim Jacket,Electronics,16.8,0
2025-03-09,PRD016,Denim Jacket,Electronics,16.8,0
2025-03-10,PRD016,Denim Jacket,Electronics,18.0,0
2025-03-11,PRD016,Denim Jacket,Electronics,18.1,0
2025-03-12,PRD016,Denim Jacket,Electronics,17.7,0
2025-03-13,PRD016,Denim Jacket,Electronics,17.4,0
2025-03-14,PRD016,Denim Jacket,Electronics,17.4,0
2025-03-15,PRD016,Denim Jacket,Electronics,17.5,0
2025-03-16,PRD016,Denim Jacket,Electronics,17.5,0
2025-03-17,PRD016,Denim Jacket,Electronics,18.5,0
2025-03-18,PRD016,Denim Jacket,Electronics,18.4,0
2025-03-19,PRD016,Denim Jacket,Electronics,18.1,0
2025-03-20,PRD016,Denim Jacket,Electronics,17.8,0
2025-03-21,PRD016,Denim Jacket,Electronics,17.8,0
2025-03-22,PRD016,Denim Jacket,Electronics,18.1,0
2025-03-23,PRD016,Denim Jacket,Electronics,17.9,0
2025-03-24,PRD016,Denim Jacket,Electronics,18.7,0
2025-03-25,PRD016,Denim Jacket,Electronics,18.6,0
2025-03-26,PRD016,Denim Jacket,Electronics,18.4,0
2025-03-27,PRD016,Denim Jacket,Electronics,18.1,0
2025-03-28,PRD016,Denim Jacket,Electronics,18.1,0
2025-03-29,PRD016,Denim Jacket,Electronics,18.4,0
2025-03-30,PRD016,Denim Jacket,Electronics,18.2,0
2025-03-31,PRD016,Denim Jacket,Electronics,19.0,0
2025-01-01,PRD017,Casual T-Shirt,Apparel,5.9,0
2025-01-02,PRD017,Casual T-Shirt,Apparel,6.1,0
2025-01-03,PRD017,Casual T-Shirt,Apparel,6.6,0
2025-01-04,PRD017,Casual T-Shirt,Apparel,6.6,0
2025-01-05,PRD017,Casual T-Shirt,Apparel,6.7,0
2025-01-06,PRD017,Casual T-Shirt,Apparel,5.7,0
2025-01-07,PRD017,Casual T-Shirt,Apparel,5.7,0
2025-01-08,PRD017,Casual T-Shirt,Apparel,5.9,0
2025-01-09,PRD017,Casual T-Shirt,Apparel,6.1,0
2025-01-10,PRD017,Casual T-Shirt,Apparel,6.6,0
2025-01-11,PRD017,Casual T-Shirt,Apparel,6.6,0
2025-01-12,PRD017,Casual T-Shirt,Apparel,6.7,0
2025-01-13,PRD017,Casual T-Shirt,Apparel,5.5,0
2025-01-14,PRD017,Casual T-Shirt,Apparel,5.5,0
2025-01-15,PRD017,Casual T-Shirt,Apparel,5.7,0
2025-01-16,PRD017,Casual T-Shirt,Apparel,5.9,0
2025-01-17,PRD017,Casual T-Shirt,Apparel,6.3,0
2025-01-18,PRD017,Casual T-Shirt,Apparel,6.4,0
2025-01-19,PRD017,Casual T-Shirt,Apparel,6.4,0
2025-01-20,PRD017,Casual T-Shirt,Apparel,5.6,0
2025-01-21,PRD017,Casual T-Shirt,Apparel,5.7,0
2025-01-22,PRD017,Casual T-Shirt,Apparel,5.8,0
2025-01-23,PRD017,Casual T-Shirt,Apparel,6.0,0
2025-01-24,PRD017,Casual T-Shirt,Apparel,6.4,0
2025-01-25,PRD017,Casual T-Shirt,Apparel,6.5,0
2025-01-26,PRD017,Casual T-Shirt,Apparel,6.6,0
2025-01-27,PRD017,Casual T-Shirt,Apparel,5.6,0
2025-01-28,PRD017,Casual T-Shirt,Apparel,5.7,0
2025-01-29,PRD017,Casual T-Shirt,Apparel,5.8,0
2025-01-30,PRD017,Casual T-Shirt,Apparel,6.0,0
2025-01-31,PRD017,Casual T-Shirt,Apparel,6.4,0
2025-02-01,PRD017,Casual T-Shirt,Apparel,6.6,0
2025-02-02,PRD017,Casual T-Shirt,Apparel,6.7,0
2025-02-03,PRD017,Casual T-Shirt,Apparel,5.7,0
2025-02-04,PRD017,Casual T-Shirt,Apparel,5.8,0
2025-02-05,PRD017,Casual T-Shirt,Apparel,5.9,0
2025-02-06,PRD017,Casual T-Shirt,Apparel,6.1,0
2025-02-07,PRD017,Casual T-Shirt,Apparel,6.5,0
2025-02-08,PRD017,Casual T-Shirt,Apparel,6.6,0
2025-02-09,PRD017,Casual T-Shirt,Apparel,6.7,0
2025-02-10,PRD017,Casual T-Shirt,Apparel,5.7,0
2025-02-11,PRD017,Casual T-Shirt,Apparel,5.8,0
2025-02-12,PRD017,Casual T-Shirt,Apparel,6.0,0
2025-02-13,PRD017,Casual T-Shirt,Apparel,6.2,0
2025-02-14,PRD017,Casual T-Shirt,Apparel,6.6,0
2025-02-15,PRD017,Casual T-Shirt,Apparel,6.7,0
2025-02-16,PRD017,Casual T-Shirt,Apparel,6.8,0
2025-02-17,PRD017,Casual T-Shirt,Apparel,5.8,0
2025-02-18,PRD017,Casual T-Shirt,Apparel,5.9,0
2025-02-19,PRD017,Casual T-Shirt,Apparel,6.0,0
2025-02-20,PRD017,Casual T-Shirt,Apparel,6.2,0
2025-02-21,PRD017,Casual T-Shirt,Apparel,6.6,0
2025-02-22,PRD017,Casual T-Shirt,Apparel,6.7,0
2025-02-23,PRD017,Casual T-Shirt,Apparel,6.8,0
2025-02-24,PRD017,Casual T-Shirt,Apparel,5.9,0
2025-02-25,PRD017,Casual T-Shirt,Apparel,6.0,0
2025-02-26,PRD017,Casual T-Shirt,Apparel,6.1,0
2025-02-27,PRD017,Casual T-Shirt,Apparel,6.3,0
2025-02-28,PRD017,Casual T-Shirt,Apparel,6.7,0
2025-03-01,PRD017,Casual T-Shirt,Apparel,8.3,0
2025-03-02,PRD017,Casual T-Shirt,Apparel,8.2,0
2025-03-03,PRD017,Casual T-Shirt,Apparel,7.7,0
2025-03-04,PRD017,Casual T-Shirt,Apparel,7.8,0
2025-03-05,PRD017,Casual T-Shirt,Apparel,8.0,0
2025-03-06,PRD017,Casual T-Shirt,Apparel,8.1,0
2025-03-07,PRD017,Casual T-Shirt,Apparel,8.4,0
2025-03-08,PRD017,Casual T-Shirt,Apparel,8.5,0
2025-03-09,PRD017,Casual T-Shirt,Apparel,8.5,0
2025-03-10,PRD017,Casual T-Shirt,Apparel,8.0,0
2025-03-11,PRD017,Casual T-Shirt,Apparel,8.1,0
2025-03-12,PRD017,Casual T-Shirt,Apparel,8.3,0
2025-03-13,PRD017,Casual T-Shirt,Apparel,8.4,0
2025-03-14,PRD017,Casual T-Shirt,Apparel,8.8,0
2025-03-15,PRD017,Casual T-Shirt,Apparel,8.9,0
2025-03-16,PRD017,Casual T-Shirt,Apparel,8.9,0
2025-03-17,PRD017,Casual T-Shirt,Apparel,8.6,0
2025-03-18,PRD017,Casual T-Shirt,Apparel,8.7,0
2025-03-19,PRD017,Casual T-Shirt,Apparel,8.8,0
2025-03-20,PRD017,Casual T-Shirt,Apparel,9.0,0
2025-03-21,PRD017,Casual T-Shirt,Apparel,9.3,0
2025-03-22,PRD017,Casual T-Shirt,Apparel,9.4,0
2025-03-23,PRD017,Casual T-Shirt,Apparel,9.4,0
2025-03-24,PRD017,Casual T-Shirt,Apparel,8.7,0
2025-03-25,PRD017,Casual T-Shirt,Apparel,8.8,0
2025-03-26,PRD017,Casual T-Shirt,Apparel,8.9,0
2025-03-27,PRD017,Casual T-Shirt,Apparel,9.0,0
2025-03-28,PRD017,Casual T-Shirt,Apparel,9.3,0
2025-03-29,PRD017,Casual T-Shirt,Apparel,9.4,0
2025-03-30,PRD017,Casual T-Shirt,Apparel,9.4,0
2025-03-31,PRD017,Casual T-Shirt,Apparel,10.2,0
2025-01-01,PRD018,Hooded Sweatshirt,Home & Kitchen,11.8,0
2025-01-02,PRD018,Hooded Sweatshirt,Home & Kitchen,11.9,0
2025-01-03,PRD018,Hooded Sweatshirt,Home & Kitchen,11.7,0
2025-01-04,PRD018,Hooded Sweatshirt,Home & Kitchen,11.2,0
2025-01-05,PRD018,Hooded Sweatshirt,Home & Kitchen,11.3,0
2025-01-06,PRD018,Hooded Sweatshirt,Home & Kitchen,11.9,0
2025-01-07,PRD018,Hooded Sweatshirt,Home & Kitchen,12.0,0
2025-01-08,PRD018,Hooded Sweatshirt,Home & Kitchen,11.8,0
2025-01-09,PRD018,Hooded Sweatshirt,Home & Kitchen,11.9,0
2025-01-10,PRD018,Hooded Sweatshirt,Home & Kitchen,11.7,0
2025-01-11,PRD018,Hooded Sweatshirt,Home & Kitchen,11.2,0
2025-01-12,PRD018,Hooded Sweatshirt,Home & Kitchen,11.3,0
2025-01-13,PRD018,Hooded Sweatshirt,Home & Kitchen,12.7,0
2025-01-14,PRD018,Hooded Sweatshirt,Home & Kitchen,12.7,0
2025-01-15,PRD018,Hooded Sweatshirt,Home & Kitchen,12.6,0
2025-01-16,PRD018,Hooded Sweatshirt,Home & Kitchen,12.6,0
2025-01-17,PRD018,Hooded Sweatshirt,Home & Kitchen,12.3,0
2025-01-18,PRD018,Hooded Sweatshirt,Home & Kitchen,11.9,0
2025-01-19,PRD018,Hooded Sweatshirt,Home & Kitchen,12.0,0
2025-01-20,PRD018,Hooded Sweatshirt,Home & Kitchen,12.7,0
2025-01-21,PRD018,Hooded Sweatshirt,Home & Kitchen,12.7,0
2025-01-22,PRD018,Hooded Sweatshirt,Home & Kitchen,12.5,0
2025-01-23,PRD018,Hooded Sweatshirt,Home & Kitchen,12.6,0
2025-01-24,PRD018,Hooded Sweatshirt,Home & Kitchen,12.3,0
2025-01-25,PRD018,Hooded Sweatshirt,Home & Kitchen,11.9,0
2025-01-26,PRD018,Hooded Sweatshirt,Home & Kitchen,11.9,0
2025-01-27,PRD018,Hooded Sweatshirt,Home & Kitchen,12.6,0
2025-01-28,PRD018,Hooded Sweatshirt,Home & Kitchen,12.7,0
2025-01-29,PRD018,Hooded Sweatshirt,Home & Kitchen,12.5,0
2025-01-30,PRD018,Hooded Sweatshirt,Home & Kitchen,12.5,0
2025-01-31,PRD018,Hooded Sweatshirt,Home & Kitchen,12.3,0
2025-02-01,PRD018,Hooded Sweatshirt,Home & Kitchen,11.9,0
2025-02-02,PRD018,Hooded Sweatshirt,Home & Kitchen,11.9,0
2025-02-03,PRD018,Hooded Sweatshirt,Home & Kitchen,12.6,0
2025-02-04,PRD018,Hooded Sweatshirt,Home & Kitchen,12.7,0
2025-02-05,PRD018,Hooded Sweatshirt,Home & Kitchen,12.5,0
2025-02-06,PRD018,Hooded Sweatshirt,Home & Kitchen,12.5,0
2025-02-07,PRD018,Hooded Sweatshirt,Home & Kitchen,12.3,0
2025-02-08,PRD018,Hooded Sweatshirt,Home & Kitchen,11.9,0
2025-02-09,PRD018,Hooded Sweatshirt,Home & Kitchen,11.9,0
2025-02-10,PRD018,Hooded Sweatshirt,Home & Kitchen,12.8,0
2025-02-11,PRD018,Hooded Sweatshirt,Home & Kitchen,12.8,0
2025-02-12,PRD018,Hooded Sweatshirt,Home & Kitchen,12.7,0
2025-02-13,PRD018,Hooded Sweatshirt,Home & Kitchen,12.7,0
2025-02-14,PRD018,Hooded Sweatshirt,Home & Kitchen,12.5,0
2025-02-15,PRD018,Hooded Sweatshirt,Home & Kitchen,12.1,0
2025-02-16,PRD018,Hooded Sweatshirt,Home & Kitchen,12.1,0
2025-02-17,PRD018,Hooded Sweatshirt,Home & Kitchen,12.9,0
2025-02-18,PRD018,Hooded Sweatshirt,Home & Kitchen,12.9,0
2025-02-19,PRD018,Hooded Sweatshirt,Home & Kitchen,12.8,0
2025-02-20,PRD018,Hooded Sweatshirt,Home & Kitchen,12.8,0
2025-02-21,PRD018,Hooded Sweatshirt,Home & Kitchen,12.6,0
2025-02-22,PRD018,Hooded Sweatshirt,Home & Kitchen,12.2,0
2025-02-23,PRD018,Hooded Sweatshirt,Home & Kitchen,12.2,0
2025-02-24,PRD018,Hooded Sweatshirt,Home & Kitchen,12.9,0
2025-02-25,PRD018,Hooded Sweatshirt,Home & Kitchen,12.9,0
2025-02-26,PRD018,Hooded Sweatshirt,Home & Kitchen,12.8,0
2025-02-27,PRD018,Hooded Sweatshirt,Home & Kitchen,12.8,0
2025-02-28,PRD018,Hooded Sweatshirt,Home & Kitchen,12.6,0
2025-03-01,PRD018,Hooded Sweatshirt,Home & Kitchen,15.0,0
2025-03-02,PRD018,Hooded Sweatshirt,Home & Kitchen,15.0,0
2025-03-03,PRD018,Hooded Sweatshirt,Home & Kitchen,16.2,0
2025-03-04,PRD018,Hooded Sweatshirt,Home & Kitchen,16.2,0
2025-03-05,PRD018,Hooded Sweatshirt,Home & Kitchen,15.7,0
2025-03-06,PRD018,Hooded Sweatshirt,Home & Kitchen,15.4,0
2025-03-07,PRD018,Hooded Sweatshirt,Home & Kitchen,15.4,0
2025-03-08,PRD018,Hooded Sweatshirt,Home & Kitchen,15.7,0
2025-03-09,PRD018,Hooded Sweatshirt,Home & Kitchen,15.8,0
2025-03-10,PRD018,Hooded Sweatshirt,Home & Kitchen,16.4,0
2025-03-11,PRD018,Hooded Sweatshirt,Home & Kitchen,16.4,0
2025-03-12,PRD018,Hooded Sweatshirt,Home & Kitchen,15.9,0
2025-03-13,PRD018,Hooded Sweatshirt,Home & Kitchen,15.6,0
2025-03-14,PRD018,Hooded Sweatshirt,Home & Kitchen,15.7,0
2025-03-15,PRD018,Hooded Sweatshirt,Home & Kitchen,15.9,0
2025-03-16,PRD018,Hooded Sweatshirt,Home & Kitchen,16.1,0
2025-03-17,PRD018,Hooded Sweatshirt,Home & Kitchen,17.2,0
2025-03-18,PRD018,Hooded Sweatshirt,Home & Kitchen,17.2,0
2025-03-19,PRD018,Hooded Sweatshirt,Home & Kitchen,16.8,0
2025-03-20,PRD018,Hooded Sweatshirt,Home & Kitchen,16.5,0
2025-03-21,PRD018,Hooded Sweatshirt,Home & Kitchen,16.5,0
2025-03-22,PRD018,Hooded Sweatshirt,Home & Kitchen,17.0,0
2025-03-23,PRD018,Hooded Sweatshirt,Home & Kitchen,17.1,0
2025-03-24,PRD018,Hooded Sweatshirt,Home & Kitchen,17.4,0
2025-03-25,PRD018,Hooded Sweatshirt,Home & Kitchen,17.4,0
2025-03-26,PRD018,Hooded Sweatshirt,Home & Kitchen,17.1,0
2025-03-27,PRD018,Hooded Sweatshirt,Home & Kitchen,16.8,0
2025-03-28,PRD018,Hooded Sweatshirt,Home & Kitchen,16.8,0
2025-03-29,PRD018,Hooded Sweatshirt,Home & Kitchen,17.3,0
2025-03-30,PRD018,Hooded Sweatshirt,Home & Kitchen,17.4,0
2025-03-31,PRD018,Hooded Sweatshirt,Home & Kitchen,17.6,0
2025-01-01,PRD019,Chino Pants,Sports,2.5,0
2025-01-02,PRD019,Chino Pants,Sports,2.5,0
2025-01-03,PRD019,Chino Pants,Sports,2.6,0
2025-01-04,PRD019,Chino Pants,Sports,2.5,0
2025-01-05,PRD019,Chino Pants,Sports,2.6,0
2025-01-06,PRD019,Chino Pants,Sports,2.5,0
2025-01-07,PRD019,Chino Pants,Sports,2.5,0
2025-01-08,PRD019,Chino Pants,Sports,2.5,0
2025-01-09,PRD019,Chino Pants,Sports,2.5,0
2025-01-10,PRD019,Chino Pants,Sports,2.6,0
2025-01-11,PRD019,Chino Pants,Sports,2.5,0
2025-01-12,PRD019,Chino Pants,Sports,2.6,0
2025-01-13,PRD019,Chino Pants,Sports,2.5,0
2025-01-14,PRD019,Chino Pants,Sports,2.5,0
2025-01-15,PRD019,Chino Pants,Sports,2.5,0
2025-01-16,PRD019,Chino Pants,Sports,2.5,0
2025-01-17,PRD019,Chino Pants,Sports,2.6,0
2025-01-18,PRD019,Chino Pants,Sports,2.5,0
2025-01-19,PRD019,Chino Pants,Sports,2.6,0
2025-01-20,PRD019,Chino Pants,Sports,2.5,0
2025-01-21,PRD019,Chino Pants,Sports,2.5,0
2025-01-22,PRD019,Chino Pants,Sports,2.5,0
2025-01-23,PRD019,Chino Pants,Sports,2.5,0
2025-01-24,PRD019,Chino Pants,Sports,2.6,0
2025-01-25,PRD019,Chino Pants,Sports,2.6,0
2025-01-26,PRD019,Chino Pants,Sports,2.6,0
2025-01-27,PRD019,Chino Pants,Sports,2.5,0
2025-01-28,PRD019,Chino Pants,Sports,2.5,0
2025-01-29,PRD019,Chino Pants,Sports,2.4,0
2025-01-30,PRD019,Chino Pants,Sports,2.5,0
2025-01-31,PRD019,Chino Pants,Sports,2.6,0
2025-02-01,PRD019,Chino Pants,Sports,2.6,0
2025-02-02,PRD019,Chino Pants,Sports,2.7,0
2025-02-03,PRD019,Chino Pants,Sports,2.6,0
2025-02-04,PRD019,Chino Pants,Sports,2.6,0
2025-02-05,PRD019,Chino Pants,Sports,2.5,0
2025-02-06,PRD019,Chino Pants,Sports,2.6,0
2025-02-07,PRD019,Chino Pants,Sports,2.8,0
2025-02-08,PRD019,Chino Pants,Sports,2.7,0
2025-02-09,PRD019,Chino Pants,Sports,2.8,0
2025-02-10,PRD019,Chino Pants,Sports,2.6,0
2025-02-11,PRD019,Chino Pants,Sports,2.6,0
2025-02-12,PRD019,Chino Pants,Sports,2.5,0
2025-02-13,PRD019,Chino Pants,Sports,2.6,0
2025-02-14,PRD019,Chino Pants,Sports,2.8,0
2025-02-15,PRD019,Chino Pants,Sports,2.8,0
2025-02-16,PRD019,Chino Pants,Sports,2.8,0
2025-02-17,PRD019,Chino Pants,Sports,2.7,0
2025-02-18,PRD019,Chino Pants,Sports,2.7,0
2025-02-19,PRD019,Chino Pants,Sports,2.6,0
2025-02-20,PRD019,Chino Pants,Sports,2.7,0
2025-02-21,PRD019,Chino Pants,Sports,2.8,0
2025-02-22,PRD019,Chino Pants,Sports,2.8,0
2025-02-23,PRD019,Chino Pants,Sports,2.8,0
2025-02-24,PRD019,Chino Pants,Sports,3.5,0
2025-02-25,PRD019,Chino Pants,Sports,3.4,0
2025-02-26,PRD019,Chino Pants,Sports,3.3,0
2025-02-27,PRD019,Chino Pants,Sports,3.4,0
2025-02-28,PRD019,Chino Pants,Sports,3.5,0
2025-03-01,PRD019,Chino Pants,Sports,3.8,0
2025-03-02,PRD019,Chino Pants,Sports,3.9,0
2025-03-03,PRD019,Chino Pants,Sports,4.3,0
2025-03-04,PRD019,Chino Pants,Sports,4.1,0
2025-03-05,PRD019,Chino Pants,Sports,3.9,0
2025-03-06,PRD019,Chino Pants,Sports,4.0,0
2025-03-07,PRD019,Chino Pants,Sports,4.1,0
2025-03-08,PRD019,Chino Pants,Sports,4.2,0
2025-03-09,PRD019,Chino Pants,Sports,4.4,0
2025-03-10,PRD019,Chino Pants,Sports,4.3,0
2025-03-11,PRD019,Chino Pants,Sports,4.2,0
2025-03-12,PRD019,Chino Pants,Sports,4.0,0
2025-03-13,PRD019,Chino Pants,Sports,4.1,0
2025-03-14,PRD019,Chino Pants,Sports,4.2,0
2025-03-15,PRD019,Chino Pants,Sports,4.3,0
2025-03-16,PRD019,Chino Pants,Sports,4.5,0
2025-03-17,PRD019,Chino Pants,Sports,4.6,0
2025-03-18,PRD019,Chino Pants,Sports,4.4,0
2025-03-19,PRD019,Chino Pants,Sports,4.1,0
2025-03-20,PRD019,Chino Pants,Sports,4.3,0
2025-03-21,PRD019,Chino Pants,Sports,4.4,0
2025-03-22,PRD019,Chino Pants,Sports,4.4,0
2025-03-23,PRD019,Chino Pants,Sports,4.7,0
2025-03-24,PRD019,Chino Pants,Sports,4.8,0
2025-03-25,PRD019,Chino Pants,Sports,4.6,0
2025-03-26,PRD019,Chino Pants,Sports,4.3,0
2025-03-27,PRD019,Chino Pants,Sports,4.4,0
2025-03-28,PRD019,Chino Pants,Sports,4.5,0
2025-03-29,PRD019,Chino Pants,Sports,4.6,0
2025-03-30,PRD019,Chino Pants,Sports,4.8,0
2025-03-31,PRD019,Chino Pants,Sports,4.8,0
2025-01-01,PRD020,Polo Shirt,Toys,10.5,0
2025-01-02,PRD020,Polo Shirt,Toys,10.4,0
2025-01-03,PRD020,Polo Shirt,Toys,10.2,0
2025-01-04,PRD020,Polo Shirt,Toys,10.2,0
2025-01-05,PRD020,Polo Shirt,Toys,10.4,0
2025-01-06,PRD020,Polo Shirt,Toys,10.4,0
2025-01-07,PRD020,Polo Shirt,Toys,10.4,0
2025-01-08,PRD020,Polo Shirt,Toys,10.5,0
2025-01-09,PRD020,Polo Shirt,Toys,10.4,0
2025-01-10,PRD020,Polo Shirt,Toys,10.2,0
2025-01-11,PRD020,Polo Shirt,Toys,10.2,0
2025-01-12,PRD020,Polo Shirt,Toys,10.4,0
2025-01-13,PRD020,Polo Shirt,Toys,10.3,0
2025-01-14,PRD020,Polo Shirt,Toys,10.3,0
2025-01-15,PRD020,Polo Shirt,Toys,10.4,0
2025-01-16,PRD020,Polo Shirt,Toys,10.4,0
2025-01-17,PRD020,Polo Shirt,Toys,10.2,0
2025-01-18,PRD020,Polo Shirt,Toys,10.1,0
2025-01-19,PRD020,Polo Shirt,Toys,10.3,0
2025-01-20,PRD020,Polo Shirt,Toys,10.4,0
2025-01-21,PRD020,Polo Shirt,Toys,10.4,0
2025-01-22,PRD020,Polo Shirt,Toys,10.5,0
2025-01-23,PRD020,Polo Shirt,Toys,10.5,0
2025-01-24,PRD020,Polo Shirt,Toys,10.2,0
2025-01-25,PRD020,Polo Shirt,Toys,10.2,0
2025-01-26,PRD020,Polo Shirt,Toys,10.4,0
2025-01-27,PRD020,Polo Shirt,Toys,10.4,0
2025-01-28,PRD020,Polo Shirt,Toys,10.4,0
2025-01-29,PRD020,Polo Shirt,Toys,10.5,0
2025-01-30,PRD020,Polo Shirt,Toys,10.5,0
2025-01-31,PRD020,Polo Shirt,Toys,10.2,0
2025-02-01,PRD020,Polo Shirt,Toys,10.2,0
2025-02-02,PRD020,Polo Shirt,Toys,10.4,0
2025-02-03,PRD020,Polo Shirt,Toys,10.4,0
2025-02-04,PRD020,Polo Shirt,Toys,10.4,0
2025-02-05,PRD020,Polo Shirt,Toys,10.5,0
2025-02-06,PRD020,Polo Shirt,Toys,10.5,0
2025-02-07,PRD020,Polo Shirt,Toys,10.2,0
2025-02-08,PRD020,Polo Shirt,Toys,10.2,0
2025-02-09,PRD020,Polo Shirt,Toys,10.4,0
2025-02-10,PRD020,Polo Shirt,Toys,10.4,0
2025-02-11,PRD020,Polo Shirt,Toys,10.4,0
2025-02-12,PRD020,Polo Shirt,Toys,10.5,0
2025-02-13,PRD020,Polo Shirt,Toys,10.5,0
2025-02-14,PRD020,Polo Shirt,Toys,10.2,0
2025-02-15,PRD020,Polo Shirt,Toys,10.2,0
2025-02-16,PRD020,Polo Shirt,Toys,10.4,0
2025-02-17,PRD020,Polo Shirt,Toys,10.5,0
2025-02-18,PRD020,Polo Shirt,Toys,10.5,0
2025-02-19,PRD020,Polo Shirt,Toys,10.6,0
2025-02-20,PRD020,Polo Shirt,Toys,10.6,0
2025-02-21,PRD020,Polo Shirt,Toys,10.3,0
2025-02-22,PRD020,Polo Shirt,Toys,10.3,0
2025-02-23,PRD020,Polo Shirt,Toys,10.5,0
2025-02-24,PRD020,Polo Shirt,Toys,10.6,0
2025-02-25,PRD020,Polo Shirt,Toys,10.7,0
2025-02-26,PRD020,Polo Shirt,Toys,10.7,0
2025-02-27,PRD020,Polo Shirt,Toys,10.6,0
2025-02-28,PRD020,Polo Shirt,Toys,10.4,0
2025-03-01,PRD020,Polo Shirt,Toys,11.2,0
2025-03-02,PRD020,Polo Shirt,Toys,11.2,0
2025-03-03,PRD020,Polo Shirt,Toys,11.7,0
2025-03-04,PRD020,Polo Shirt,Toys,11.7,0
2025-03-05,PRD020,Polo Shirt,Toys,11.9,0
2025-03-06,PRD020,Polo Shirt,Toys,11.8,0
2025-03-07,PRD020,Polo Shirt,Toys,11.6,0
2025-03-08,PRD020,Polo Shirt,Toys,11.6,0
2025-03-09,PRD020,Polo Shirt,Toys,11.6,0
2025-03-10,PRD020,Polo Shirt,Toys,11.8,0
2025-03-11,PRD020,Polo Shirt,Toys,11.9,0
2025-03-12,PRD020,Polo Shirt,Toys,12.0,0
2025-03-13,PRD020,Polo Shirt,Toys,12.0,0
2025-03-14,PRD020,Polo Shirt,Toys,11.8,0
2025-03-15,PRD020,Polo Shirt,Toys,11.8,0
2025-03-16,PRD020,Polo Shirt,Toys,11.8,0
2025-03-17,PRD020,Polo Shirt,Toys,12.2,0
2025-03-18,PRD020,Polo Shirt,Toys,12.2,0
2025-03-19,PRD020,Polo Shirt,Toys,12.4,0
2025-03-20,PRD020,Polo Shirt,Toys,12.4,0
2025-03-21,PRD020,Polo Shirt,Toys,12.3,0
2025-03-22,PRD020,Polo Shirt,Toys,12.3,0
2025-03-23,PRD020,Polo Shirt,Toys,12.2,0
2025-03-24,PRD020,Polo Shirt,Toys,12.1,0
2025-03-25,PRD020,Polo Shirt,Toys,12.1,0
2025-03-26,PRD020,Polo Shirt,Toys,12.3,0
2025-03-27,PRD020,Polo Shirt,Toys,12.3,0
2025-03-28,PRD020,Polo Shirt,Toys,12.2,0
2025-03-29,PRD020,Polo Shirt,Toys,12.2,0
2025-03-30,PRD020,Polo Shirt,Toys,12.1,0
2025-03-31,PRD020,Polo Shirt,Toys,12.4,0
2025-01-01,PRD021,Action Figure Set,Electronics,11.2,0
2025-01-02,PRD021,Action Figure Set,Electronics,11.9,0
2025-01-03,PRD021,Action Figure Set,Electronics,12.0,0
2025-01-04,PRD021,Action Figure Set,Electronics,11.9,0
2025-01-05,PRD021,Action Figure Set,Electronics,11.9,0
2025-01-06,PRD021,Action Figure Set,Electronics,11.4,0
2025-01-07,PRD021,Action Figure Set,Electronics,11.3,0
2025-01-08,PRD021,Action Figure Set,Electronics,11.2,0
2025-01-09,PRD021,Action Figure Set,Electronics,11.9,0
2025-01-10,PRD021,Action Figure Set,Electronics,12.0,0
2025-01-11,PRD021,Action Figure Set,Electronics,11.9,0
2025-01-12,PRD021,Action Figure Set,Electronics,11.9,0
2025-01-13,PRD021,Action Figure Set,Electronics,11.9,0
2025-01-14,PRD021,Action Figure Set,Electronics,11.8,0
2025-01-15,PRD021,Action Figure Set,Electronics,11.7,0
2025-01-16,PRD021,Action Figure Set,Electronics,12.3,0
2025-01-17,PRD021,Action Figure Set,Electronics,12.5,0
2025-01-18,PRD021,Action Figure Set,Electronics,12.4,0
2025-01-19,PRD021,Action Figure Set,Electronics,12.4,0
2025-01-20,PRD021,Action Figure Set,Electronics,11.8,0
2025-01-21,PRD021,Action Figure Set,Electronics,11.8,0
2025-01-22,PRD021,Action Figure Set,Electronics,11.7,0
2025-01-23,PRD021,Action Figure Set,Electronics,12.3,0
2025-01-24,PRD021,Action Figure Set,Electronics,12.4,0
2025-01-25,PRD021,Action Figure Set,Electronics,12.3,0
2025-01-26,PRD021,Action Figure Set,Electronics,12.4,0
2025-01-27,PRD021,Action Figure Set,Electronics,11.9,0
2025-01-28,PRD021,Action Figure Set,Electronics,11.8,0
2025-01-29,PRD021,Action Figure Set,Electronics,11.8,0
2025-01-30,PRD021,Action Figure Set,Electronics,12.4,0
2025-01-31,PRD021,Action Figure Set,Electronics,12.5,0
2025-02-01,PRD021,Action Figure Set,Electronics,12.4,0
2025-02-02,PRD021,Action Figure Set,Electronics,12.4,0
2025-02-03,PRD021,Action Figure Set,Electronics,11.9,0
2025-02-04,PRD021,Action Figure Set,Electronics,11.8,0
2025-02-05,PRD021,Action Figure Set,Electronics,11.8,0
2025-02-06,PRD021,Action Figure Set,Electronics,12.4,0
2025-02-07,PRD021,Action Figure Set,Electronics,12.5,0
2025-02-08,PRD021,Action Figure Set,Electronics,12.4,0
2025-02-09,PRD021,Action Figure Set,Electronics,12.4,0
2025-02-10,PRD021,Action Figure Set,Electronics,12.0,0
